id_cliente,data_venda,valor_premio,meses_ativo,flag_utilizacao,data_liberacao_credito,tipo_credito,delta_minutos,target_auditoria
11306,2025-06-07 09:00:00,250.0,6,0,2025-05-18 09:00:00,Consignado,28800.0,Beta
11307,2025-03-19 13:29:00,200.0,9,0,2025-03-19 13:00:00,CDC,29.0,Alfa
11308,2025-09-11 09:48:00,200.0,3,0,2025-09-11 09:00:00,Consignado,48.0,Alfa
11309,2025-09-15 16:17:00,200.0,3,0,2025-09-15 16:00:00,Antecipação Saque Aniversário,17.0,Alfa
11310,2025-10-18 15:45:00,200.0,2,0,2025-10-18 15:00:00,Antecipação Saque Aniversário,45.0,Alfa
11311,2025-03-26 10:19:00,200.0,9,0,2025-03-26 10:00:00,CDC,19.0,Alfa
11312,2025-11-19 10:11:00,200.0,1,0,2025-11-19 10:00:00,Antecipação Saque Aniversário,11.0,Alfa
11313,2025-05-15 15:00:00,150.0,7,0,2025-05-05 15:00:00,Crédito Pessoal,14400.0,Beta
11314,2025-08-29 11:20:00,200.0,4,0,2025-08-29 11:00:00,Consignado,20.0,Alfa
11315,2025-10-07 12:05:00,200.0,2,0,2025-10-07 12:00:00,Antecipação Saque Aniversário,5.0,Alfa
11316,2025-11-24 11:00:00,150.0,1,0,2025-10-29 11:00:00,Crédito Pessoal,37440.0,Beta
11317,2025-03-09 10:50:00,200.0,9,0,2025-03-09 10:00:00,CDC,50.0,Alfa
11318,2025-04-12 10:09:00,200.0,8,0,2025-04-12 10:00:00,Crédito Pessoal,9.0,Alfa
11319,2025-10-15 15:05:00,200.0,2,0,2025-10-15 15:00:00,CDC,5.0,Alfa
11320,2025-04-19 14:38:00,200.0,8,0,2025-04-19 14:00:00,CDC,38.0,Alfa
11321,2025-02-05 16:51:00,200.0,10,0,2025-02-05 16:00:00,Consignado,51.0,Alfa
11322,2025-08-17 09:18:00,200.0,4,0,2025-08-17 09:00:00,Consignado,18.0,Alfa
11323,2025-06-16 11:00:00,250.0,6,0,2025-06-13 11:00:00,Crédito Pessoal,4320.0,Beta
11324,2025-03-14 16:25:00,200.0,9,0,2025-03-14 16:00:00,Consignado,25.0,Alfa
11325,2026-01-15 11:00:00,250.0,1,0,2025-12-19 11:00:00,Consignado,38880.0,Beta
11326,2025-03-11 09:08:00,200.0,9,0,2025-03-11 09:00:00,Consignado,8.0,Alfa
11327,2025-07-15 13:53:00,200.0,5,0,2025-07-15 13:00:00,Crédito Pessoal,53.0,Alfa
11328,2025-02-18 12:44:00,200.0,10,0,2025-02-18 12:00:00,Antecipação Saque Aniversário,44.0,Alfa
11329,2025-05-25 12:00:00,250.0,7,0,2025-05-10 12:00:00,Consignado,21600.0,Beta
11330,2025-01-05 12:53:00,200.0,12,0,2025-01-05 12:00:00,Consignado,53.0,Alfa
11331,2025-01-27 16:04:00,200.0,11,0,2025-01-27 16:00:00,Crédito Pessoal,4.0,Alfa
11332,2025-05-29 16:50:00,200.0,7,0,2025-05-29 16:00:00,Antecipação Saque Aniversário,50.0,Alfa
11333,2025-08-18 16:48:00,200.0,4,0,2025-08-18 16:00:00,Consignado,48.0,Alfa
11334,2025-02-19 11:55:00,200.0,10,1,2025-02-19 11:00:00,CDC,55.0,Alfa
11335,2025-11-12 13:00:00,150.0,1,0,2025-10-27 13:00:00,Crédito Pessoal,23040.0,Beta
11336,2025-03-01 11:00:00,250.0,10,0,2025-02-27 11:00:00,Consignado,2880.0,Beta
11337,2025-04-26 00:00:00,150.0,8,0,2025-12-08 14:00:00,Consignado,-326280.0,Alfa
11338,2025-05-10 15:06:00,200.0,7,0,2025-05-10 15:00:00,CDC,6.0,Alfa
11339,2025-07-20 10:00:00,250.0,5,0,2025-06-21 10:00:00,CDC,41760.0,Beta
11340,2025-01-24 00:00:00,150.0,11,0,2025-04-12 09:00:00,Crédito Pessoal,-112860.0,Alfa
11341,2025-10-18 10:37:00,200.0,2,0,2025-10-18 10:00:00,Crédito Pessoal,37.0,Alfa
11342,2025-10-13 12:38:00,200.0,2,0,2025-10-13 12:00:00,CDC,38.0,Alfa
11343,2025-09-28 14:00:00,250.0,3,0,2025-09-21 14:00:00,Crédito Pessoal,10080.0,Beta
11344,2025-10-27 10:31:00,200.0,2,0,2025-10-27 10:00:00,CDC,31.0,Alfa
11345,2025-02-05 13:35:00,200.0,10,0,2025-02-05 13:00:00,Consignado,35.0,Alfa
11346,2025-11-29 13:11:00,200.0,1,0,2025-11-29 13:00:00,CDC,11.0,Alfa
11347,2025-10-14 15:08:00,200.0,2,0,2025-10-14 15:00:00,CDC,8.0,Alfa
11348,2025-11-07 16:24:00,200.0,1,0,2025-11-07 16:00:00,Antecipação Saque Aniversário,24.0,Alfa
11349,2025-05-14 14:00:00,250.0,7,0,2025-04-16 14:00:00,CDC,40320.0,Beta
11350,2025-06-07 09:25:00,200.0,6,0,2025-06-07 09:00:00,CDC,25.0,Alfa
11351,2025-12-31 00:00:00,300.0,1,0,2025-02-24 16:00:00,Antecipação Saque Aniversário,445440.0,Beta
11352,2025-01-12 09:51:00,200.0,11,0,2025-01-12 09:00:00,Crédito Pessoal,51.0,Alfa
11353,2025-05-16 12:38:00,200.0,7,0,,,,Gama
11354,2025-01-03 16:48:00,200.0,12,0,2025-01-03 16:00:00,Consignado,48.0,Alfa
11355,2025-01-30 13:42:00,200.0,11,0,,,,Gama
11356,2025-10-20 12:00:00,150.0,2,0,2025-10-06 12:00:00,Consignado,20160.0,Beta
11357,2025-04-30 16:00:00,150.0,8,0,2025-04-25 16:00:00,Crédito Pessoal,7200.0,Beta
11358,2025-04-28 13:59:00,200.0,8,0,2025-04-28 13:00:00,Antecipação Saque Aniversário,59.0,Alfa
11359,2025-10-30 00:00:00,450.0,2,0,2025-12-26 16:00:00,Antecipação Saque Aniversário,-83040.0,Alfa
11360,2025-12-30 09:52:00,200.0,1,0,2025-12-30 09:00:00,Crédito Pessoal,52.0,Alfa
11361,2025-05-01 14:43:00,200.0,8,0,2025-05-01 14:00:00,Consignado,43.0,Alfa
11362,2025-05-29 12:05:00,200.0,7,0,2025-05-29 12:00:00,Antecipação Saque Aniversário,5.0,Alfa
11363,2025-08-19 16:26:00,200.0,4,1,2025-08-19 16:00:00,Consignado,26.0,Alfa
11364,2025-06-10 13:36:00,200.0,6,0,2025-06-10 13:00:00,Antecipação Saque Aniversário,36.0,Alfa
11365,2025-09-29 12:13:00,200.0,3,0,2025-09-29 12:00:00,CDC,13.0,Alfa
11366,2025-02-07 12:54:00,200.0,10,0,2025-02-07 12:00:00,Antecipação Saque Aniversário,54.0,Alfa
11367,2025-08-14 13:40:00,200.0,4,0,,,,Gama
11368,2025-05-22 12:45:00,200.0,7,0,2025-05-22 12:00:00,Crédito Pessoal,45.0,Alfa
11369,2025-05-31 10:27:00,200.0,7,0,2025-05-31 10:00:00,Consignado,27.0,Alfa
11370,2025-08-25 10:27:00,200.0,4,0,2025-08-25 10:00:00,Antecipação Saque Aniversário,27.0,Alfa
11371,2025-12-27 13:25:00,200.0,1,0,2025-12-27 13:00:00,Consignado,25.0,Alfa
11372,2025-09-15 11:33:00,200.0,3,0,2025-09-15 11:00:00,Consignado,33.0,Alfa
11373,2025-09-20 09:00:00,150.0,3,0,2025-09-06 09:00:00,CDC,20160.0,Beta
11374,2025-11-27 11:24:00,200.0,1,0,2025-11-27 11:00:00,CDC,24.0,Alfa
11375,2025-06-29 14:13:00,200.0,6,0,2025-06-29 14:00:00,Crédito Pessoal,13.0,Alfa
11376,2025-06-03 12:57:00,200.0,7,0,2025-06-03 12:00:00,Consignado,57.0,Alfa
11377,2025-11-23 14:00:00,250.0,1,0,2025-11-07 14:00:00,Crédito Pessoal,23040.0,Beta
11378,2025-05-23 14:40:00,200.0,7,0,2025-05-23 14:00:00,Antecipação Saque Aniversário,40.0,Alfa
11379,2025-12-09 13:00:00,150.0,1,0,2025-11-12 13:00:00,Consignado,38880.0,Beta
11380,2025-09-01 10:27:00,200.0,4,0,2025-09-01 10:00:00,Consignado,27.0,Alfa
11381,2025-11-07 00:00:00,150.0,1,0,2025-01-12 15:00:00,Antecipação Saque Aniversário,429660.0,Beta
11382,2025-02-18 10:20:00,200.0,10,0,2025-02-18 10:00:00,Antecipação Saque Aniversário,20.0,Alfa
11383,2025-07-14 10:00:00,250.0,5,0,2025-06-15 10:00:00,Crédito Pessoal,41760.0,Beta
11384,2025-10-18 14:53:00,200.0,2,0,2025-10-18 14:00:00,Crédito Pessoal,53.0,Alfa
11385,2025-08-04 10:45:00,200.0,4,0,2025-08-04 10:00:00,Antecipação Saque Aniversário,45.0,Alfa
11386,2025-06-22 14:00:00,250.0,6,0,2025-06-07 14:00:00,Crédito Pessoal,21600.0,Beta
11387,2025-05-14 11:07:00,200.0,7,0,2025-05-14 11:00:00,Antecipação Saque Aniversário,7.0,Alfa
11388,2025-12-02 15:58:00,200.0,1,0,2025-12-02 15:00:00,Consignado,58.0,Alfa
11389,2025-01-22 09:00:00,150.0,11,0,2025-01-14 09:00:00,Consignado,11520.0,Beta
11390,2025-07-09 10:00:00,150.0,5,0,2025-06-12 10:00:00,CDC,38880.0,Beta
11391,2025-10-04 00:00:00,150.0,2,0,2025-12-13 10:00:00,Consignado,-101400.0,Alfa
11392,2025-07-25 12:44:00,200.0,5,0,2025-07-25 12:00:00,Antecipação Saque Aniversário,44.0,Alfa
11393,2025-09-13 10:16:00,200.0,3,0,2025-09-13 10:00:00,Crédito Pessoal,16.0,Alfa
11394,2025-01-25 10:59:00,200.0,11,0,2025-01-25 10:00:00,CDC,59.0,Alfa
11395,2025-10-08 13:22:00,200.0,2,0,2025-10-08 13:00:00,Crédito Pessoal,22.0,Alfa
11396,2025-11-25 09:00:00,250.0,1,0,2025-11-06 09:00:00,Antecipação Saque Aniversário,27360.0,Beta
11397,2025-06-20 15:00:00,150.0,6,0,2025-06-13 15:00:00,Consignado,10080.0,Beta
11398,2025-09-27 09:21:00,200.0,3,0,2025-09-27 09:00:00,CDC,21.0,Alfa
11399,2025-04-20 16:05:00,200.0,8,0,2025-04-20 16:00:00,Antecipação Saque Aniversário,5.0,Alfa
11400,2025-11-06 14:55:00,200.0,1,0,,,,Gama
11401,2025-01-25 13:26:00,200.0,11,0,2025-01-25 13:00:00,CDC,26.0,Alfa
11402,2025-04-27 10:27:00,200.0,8,0,2025-04-27 10:00:00,Consignado,27.0,Alfa
11403,2025-01-25 15:40:00,200.0,11,0,2025-01-25 15:00:00,Antecipação Saque Aniversário,40.0,Alfa
11404,2025-03-09 13:35:00,200.0,9,0,2025-03-09 13:00:00,Crédito Pessoal,35.0,Alfa
11405,2025-01-12 16:57:00,200.0,11,0,2025-01-12 16:00:00,CDC,57.0,Alfa
11406,2025-05-08 16:14:00,200.0,7,0,2025-05-08 16:00:00,CDC,14.0,Alfa
11407,2025-04-02 13:12:00,200.0,9,0,2025-04-02 13:00:00,Crédito Pessoal,12.0,Alfa
11408,2025-02-06 14:00:00,250.0,10,0,,,,Gama
11409,2025-01-20 10:36:00,200.0,11,0,2025-01-20 10:00:00,CDC,36.0,Alfa
11410,2025-11-26 15:00:00,150.0,1,0,2025-11-12 15:00:00,CDC,20160.0,Beta
11411,2025-06-09 13:15:00,200.0,6,0,2025-06-09 13:00:00,CDC,15.0,Alfa
11412,2025-02-12 14:49:00,200.0,10,0,2025-02-12 14:00:00,Antecipação Saque Aniversário,49.0,Alfa
11413,2025-05-10 12:44:00,200.0,7,0,2025-05-10 12:00:00,Antecipação Saque Aniversário,44.0,Alfa
11414,2025-05-31 11:04:00,200.0,7,0,2025-05-31 11:00:00,Crédito Pessoal,4.0,Alfa
11415,2025-11-04 11:00:00,250.0,1,0,2025-10-14 11:00:00,Antecipação Saque Aniversário,30240.0,Beta
11416,2025-01-05 11:56:00,200.0,12,0,2025-01-05 11:00:00,Antecipação Saque Aniversário,56.0,Alfa
11417,2025-09-23 09:53:00,200.0,3,0,2025-09-23 09:00:00,Consignado,53.0,Alfa
11418,2025-05-21 14:00:00,150.0,7,0,2025-05-10 14:00:00,Crédito Pessoal,15840.0,Beta
11419,2025-09-24 10:54:00,200.0,3,0,2025-09-24 10:00:00,CDC,54.0,Alfa
11420,2025-09-10 15:46:00,200.0,3,0,2025-09-10 15:00:00,Antecipação Saque Aniversário,46.0,Alfa
11421,2025-02-25 15:43:00,200.0,10,0,2025-02-25 15:00:00,CDC,43.0,Alfa
11422,2025-03-24 09:09:00,200.0,9,0,2025-03-24 09:00:00,CDC,9.0,Alfa
11423,2025-04-09 13:19:00,200.0,8,0,2025-04-09 13:00:00,Consignado,19.0,Alfa
11424,2025-11-25 12:31:00,200.0,1,0,2025-11-25 12:00:00,Antecipação Saque Aniversário,31.0,Alfa
11425,2025-07-09 14:23:00,200.0,5,0,,,,Gama
11426,2025-09-20 16:15:00,200.0,3,0,2025-09-20 16:00:00,Antecipação Saque Aniversário,15.0,Alfa
11427,2025-09-12 09:00:00,250.0,3,0,2025-09-09 09:00:00,CDC,4320.0,Beta
11428,2025-10-14 12:00:00,150.0,2,0,2025-09-17 12:00:00,Crédito Pessoal,38880.0,Beta
11429,2025-04-13 16:09:00,200.0,8,0,2025-04-13 16:00:00,Antecipação Saque Aniversário,9.0,Alfa
11430,2025-09-30 13:47:00,200.0,3,0,2025-09-30 13:00:00,CDC,47.0,Alfa
11431,2025-12-25 12:23:00,200.0,1,0,2025-12-25 12:00:00,CDC,23.0,Alfa
11432,2025-11-29 13:00:00,250.0,1,0,2025-11-04 13:00:00,Consignado,36000.0,Beta
11433,2025-11-04 12:56:00,200.0,1,0,2025-11-04 12:00:00,Consignado,56.0,Alfa
11434,2025-05-19 14:00:00,150.0,7,0,2025-05-04 14:00:00,Consignado,21600.0,Beta
11435,2025-11-10 00:00:00,450.0,1,0,2025-08-19 10:00:00,CDC,118920.0,Beta
11436,2025-05-20 00:00:00,300.0,7,1,2025-03-04 13:00:00,Antecipação Saque Aniversário,110100.0,Beta
11437,2025-04-26 15:53:00,200.0,8,0,2025-04-26 15:00:00,Consignado,53.0,Alfa
11438,2025-03-31 16:00:00,150.0,9,0,2025-03-03 16:00:00,Antecipação Saque Aniversário,40320.0,Beta
11439,2025-01-07 11:34:00,200.0,11,0,2025-01-07 11:00:00,Consignado,34.0,Alfa
11440,2025-04-02 14:26:00,200.0,9,0,2025-04-02 14:00:00,Crédito Pessoal,26.0,Alfa
11441,2025-01-14 15:47:00,200.0,11,0,,,,Gama
11442,2025-08-23 13:00:00,250.0,4,0,2025-08-17 13:00:00,Consignado,8640.0,Beta
11443,2025-03-30 13:00:00,150.0,9,0,2025-03-27 13:00:00,CDC,4320.0,Beta
11444,2025-07-02 10:47:00,200.0,6,0,2025-07-02 10:00:00,Consignado,47.0,Alfa
11445,2025-03-03 11:32:00,200.0,10,0,2025-03-03 11:00:00,Consignado,32.0,Alfa
11446,2025-09-03 14:57:00,200.0,3,0,2025-09-03 14:00:00,CDC,57.0,Alfa
11447,2025-03-20 13:48:00,200.0,9,0,2025-03-20 13:00:00,Crédito Pessoal,48.0,Alfa
11448,2025-05-18 15:12:00,200.0,7,0,2025-05-18 15:00:00,Antecipação Saque Aniversário,12.0,Alfa
11449,2025-11-10 16:58:00,200.0,1,0,2025-11-10 16:00:00,Consignado,58.0,Alfa
11450,2025-03-06 13:34:00,200.0,10,0,,,,Gama
11451,2025-08-01 10:52:00,200.0,5,0,2025-08-01 10:00:00,Consignado,52.0,Alfa
11452,2025-08-30 13:45:00,200.0,4,0,2025-08-30 13:00:00,CDC,45.0,Alfa
11453,2025-10-02 00:00:00,450.0,3,0,2025-08-01 13:00:00,Antecipação Saque Aniversário,88500.0,Beta
11454,2025-12-18 13:00:00,250.0,1,0,2025-12-04 13:00:00,Antecipação Saque Aniversário,20160.0,Beta
11455,2025-06-22 16:23:00,200.0,6,0,2025-06-22 16:00:00,Crédito Pessoal,23.0,Alfa
11456,2025-07-11 09:00:00,250.0,5,0,2025-06-13 09:00:00,CDC,40320.0,Beta
11457,2025-07-07 11:02:00,200.0,5,0,2025-07-07 11:00:00,CDC,2.0,Alfa
11458,2025-07-10 13:31:00,200.0,5,0,,,,Gama
11459,2025-11-04 16:28:00,200.0,1,0,2025-11-04 16:00:00,Crédito Pessoal,28.0,Alfa
11460,2025-07-15 13:00:00,150.0,5,0,2025-07-02 13:00:00,CDC,18720.0,Beta
11461,2025-10-26 14:00:00,250.0,2,0,2025-10-09 14:00:00,Crédito Pessoal,24480.0,Beta
11462,2025-07-15 10:22:00,200.0,5,0,2025-07-15 10:00:00,Antecipação Saque Aniversário,22.0,Alfa
11463,2025-02-21 16:34:00,200.0,10,0,2025-02-21 16:00:00,Consignado,34.0,Alfa
11464,2025-09-09 10:33:00,200.0,3,0,2025-09-09 10:00:00,Antecipação Saque Aniversário,33.0,Alfa
11465,2025-08-20 11:10:00,200.0,4,1,2025-08-20 11:00:00,Crédito Pessoal,10.0,Alfa
11466,2025-08-21 13:07:00,200.0,4,0,2025-08-21 13:00:00,CDC,7.0,Alfa
11467,2025-02-11 13:35:00,200.0,10,0,2025-02-11 13:00:00,CDC,35.0,Alfa
11468,2025-02-11 13:22:00,200.0,10,0,2025-02-11 13:00:00,Antecipação Saque Aniversário,22.0,Alfa
11469,2025-04-23 09:22:00,200.0,8,0,2025-04-23 09:00:00,CDC,22.0,Alfa
11470,2025-07-26 09:00:00,250.0,5,0,2025-07-11 09:00:00,Crédito Pessoal,21600.0,Beta
11471,2025-04-30 09:34:00,200.0,8,0,2025-04-30 09:00:00,Antecipação Saque Aniversário,34.0,Alfa
11472,2025-05-09 10:48:00,200.0,7,0,2025-05-09 10:00:00,CDC,48.0,Alfa
11473,2025-03-09 16:00:00,150.0,9,0,2025-03-01 16:00:00,Consignado,11520.0,Beta
11474,2025-01-29 09:37:00,200.0,11,0,2025-01-29 09:00:00,Consignado,37.0,Alfa
11475,2025-02-03 10:00:00,150.0,11,0,2025-01-10 10:00:00,Crédito Pessoal,34560.0,Beta
11476,2025-11-10 16:30:00,200.0,1,0,2025-11-10 16:00:00,CDC,30.0,Alfa
11477,2025-08-20 13:57:00,200.0,4,0,2025-08-20 13:00:00,Crédito Pessoal,57.0,Alfa
11478,2025-10-11 11:58:00,200.0,2,0,,,,Gama
11479,2025-09-04 10:08:00,200.0,3,0,2025-09-04 10:00:00,Consignado,8.0,Alfa
11480,2025-09-21 11:20:00,200.0,3,0,,,,Gama
11481,2025-10-11 00:00:00,300.0,2,0,,,,Gama
11482,2025-03-20 09:21:00,200.0,9,0,2025-03-20 09:00:00,Crédito Pessoal,21.0,Alfa
11483,2025-12-09 16:46:00,200.0,1,0,2025-12-09 16:00:00,Crédito Pessoal,46.0,Alfa
11484,2025-06-22 11:51:00,200.0,6,0,2025-06-22 11:00:00,Crédito Pessoal,51.0,Alfa
11485,2025-03-10 16:36:00,200.0,9,0,2025-03-10 16:00:00,Antecipação Saque Aniversário,36.0,Alfa
11486,2025-03-28 13:47:00,200.0,9,0,2025-03-28 13:00:00,Consignado,47.0,Alfa
11487,2025-01-08 13:54:00,200.0,11,0,2025-01-08 13:00:00,Antecipação Saque Aniversário,54.0,Alfa
11488,2025-08-10 09:00:00,250.0,4,0,2025-07-19 09:00:00,Antecipação Saque Aniversário,31680.0,Beta
11489,2025-03-28 11:25:00,200.0,9,0,2025-03-28 11:00:00,CDC,25.0,Alfa
11490,2025-04-19 11:30:00,200.0,8,0,2025-04-19 11:00:00,CDC,30.0,Alfa
11491,2025-06-01 09:57:00,200.0,7,0,2025-06-01 09:00:00,CDC,57.0,Alfa
11492,2025-05-13 12:21:00,200.0,7,0,2025-05-13 12:00:00,Consignado,21.0,Alfa
11493,2025-10-04 16:46:00,200.0,2,0,2025-10-04 16:00:00,Consignado,46.0,Alfa
11494,2025-11-17 15:00:00,150.0,1,0,2025-11-10 15:00:00,CDC,10080.0,Beta
11495,2025-08-16 11:55:00,200.0,4,0,2025-08-16 11:00:00,CDC,55.0,Alfa
11496,2025-07-30 15:05:00,200.0,5,0,2025-07-30 15:00:00,Consignado,5.0,Alfa
11497,2025-01-28 11:44:00,200.0,11,0,2025-01-28 11:00:00,Crédito Pessoal,44.0,Alfa
11498,2025-10-08 13:00:00,250.0,2,0,2025-09-18 13:00:00,Consignado,28800.0,Beta
11499,2025-12-16 14:47:00,200.0,1,0,2025-12-16 14:00:00,Consignado,47.0,Alfa
11500,2025-12-18 16:35:00,200.0,1,0,2025-12-18 16:00:00,Consignado,35.0,Alfa
11501,2025-11-16 10:58:00,200.0,1,0,,,,Gama
11502,2025-02-07 15:38:00,200.0,10,0,2025-02-07 15:00:00,Crédito Pessoal,38.0,Alfa
11503,2025-08-08 09:20:00,200.0,4,0,2025-08-08 09:00:00,Consignado,20.0,Alfa
11504,2025-08-11 16:47:00,200.0,4,0,2025-08-11 16:00:00,CDC,47.0,Alfa
11505,2025-09-13 16:29:00,200.0,3,0,2025-09-13 16:00:00,Antecipação Saque Aniversário,29.0,Alfa
11506,2025-11-25 10:44:00,200.0,1,0,,,,Gama
11507,2025-02-18 12:08:00,200.0,10,0,2025-02-18 12:00:00,Consignado,8.0,Alfa
11508,2025-11-20 14:05:00,200.0,1,0,,,,Gama
11509,2025-04-15 09:16:00,200.0,8,0,2025-04-15 09:00:00,Crédito Pessoal,16.0,Alfa
11510,2025-08-05 10:27:00,200.0,4,0,2025-08-05 10:00:00,Antecipação Saque Aniversário,27.0,Alfa
11511,2025-04-29 14:33:00,200.0,8,0,2025-04-29 14:00:00,Antecipação Saque Aniversário,33.0,Alfa
11512,2025-09-12 10:36:00,200.0,3,0,2025-09-12 10:00:00,Crédito Pessoal,36.0,Alfa
11513,2025-09-23 13:39:00,200.0,3,0,2025-09-23 13:00:00,Consignado,39.0,Alfa
11514,2025-08-04 00:00:00,450.0,5,0,2025-06-13 12:00:00,Consignado,74160.0,Beta
11515,2025-12-13 16:11:00,200.0,1,0,2025-12-13 16:00:00,Crédito Pessoal,11.0,Alfa
11516,2025-09-15 14:24:00,200.0,3,0,2025-09-15 14:00:00,Crédito Pessoal,24.0,Alfa
11517,2025-09-26 13:12:00,200.0,3,0,,,,Gama
11518,2025-06-09 15:18:00,200.0,6,0,2025-06-09 15:00:00,Antecipação Saque Aniversário,18.0,Alfa
11519,2025-10-15 16:55:00,200.0,2,0,2025-10-15 16:00:00,Crédito Pessoal,55.0,Alfa
11520,2025-08-14 11:53:00,200.0,4,0,2025-08-14 11:00:00,CDC,53.0,Alfa
11521,2025-01-10 15:34:00,200.0,11,0,2025-01-10 15:00:00,Antecipação Saque Aniversário,34.0,Alfa
11522,2025-09-30 16:02:00,200.0,3,1,2025-09-30 16:00:00,Consignado,2.0,Alfa
11523,2025-07-02 09:19:00,200.0,6,0,2025-07-02 09:00:00,Consignado,19.0,Alfa
11524,2025-02-01 00:00:00,150.0,11,1,2025-06-02 16:00:00,Consignado,-175200.0,Alfa
11525,2025-11-11 14:13:00,200.0,1,0,2025-11-11 14:00:00,Antecipação Saque Aniversário,13.0,Alfa
11526,2025-05-04 10:44:00,200.0,8,0,2025-05-04 10:00:00,CDC,44.0,Alfa
11527,2025-01-19 00:00:00,450.0,11,0,2025-04-24 14:00:00,Crédito Pessoal,-137640.0,Alfa
11528,2025-08-01 12:07:00,200.0,5,0,2025-08-01 12:00:00,Crédito Pessoal,7.0,Alfa
11529,2025-10-29 11:00:00,250.0,2,0,2025-10-15 11:00:00,Consignado,20160.0,Beta
11530,2025-06-23 09:21:00,200.0,6,0,2025-06-23 09:00:00,Consignado,21.0,Alfa
11531,2025-05-02 16:29:00,200.0,8,0,2025-05-02 16:00:00,Antecipação Saque Aniversário,29.0,Alfa
11532,2025-08-23 15:00:00,250.0,4,0,2025-08-10 15:00:00,CDC,18720.0,Beta
11533,2025-02-08 09:11:00,200.0,10,0,2025-02-08 09:00:00,Crédito Pessoal,11.0,Alfa
11534,2025-09-25 09:47:00,200.0,3,0,2025-09-25 09:00:00,Antecipação Saque Aniversário,47.0,Alfa
11535,2025-01-18 13:13:00,200.0,11,0,2025-01-18 13:00:00,Crédito Pessoal,13.0,Alfa
11536,2025-06-23 14:00:00,150.0,6,0,2025-05-29 14:00:00,Consignado,36000.0,Beta
11537,2025-10-29 16:44:00,200.0,2,0,2025-10-29 16:00:00,Crédito Pessoal,44.0,Alfa
11538,2025-08-26 15:44:00,200.0,4,0,2025-08-26 15:00:00,CDC,44.0,Alfa
11539,2025-05-31 12:04:00,200.0,7,0,2025-05-31 12:00:00,CDC,4.0,Alfa
11540,2025-08-12 11:56:00,200.0,4,0,2025-08-12 11:00:00,Consignado,56.0,Alfa
11541,2025-09-13 14:09:00,200.0,3,0,2025-09-13 14:00:00,CDC,9.0,Alfa
11542,2025-05-30 11:33:00,200.0,7,0,,,,Gama
11543,2026-01-05 14:00:00,250.0,1,0,2025-12-11 14:00:00,Antecipação Saque Aniversário,36000.0,Beta
11544,2025-12-14 13:20:00,200.0,1,0,2025-12-14 13:00:00,Crédito Pessoal,20.0,Alfa
11545,2025-09-26 10:14:00,200.0,3,0,2025-09-26 10:00:00,Consignado,14.0,Alfa
11546,2025-09-15 13:41:00,200.0,3,0,2025-09-15 13:00:00,Consignado,41.0,Alfa
11547,2025-08-01 15:55:00,200.0,5,0,2025-08-01 15:00:00,Consignado,55.0,Alfa
11548,2025-10-20 10:00:00,250.0,2,0,2025-10-10 10:00:00,Consignado,14400.0,Beta
11549,2025-04-05 15:25:00,200.0,9,0,2025-04-05 15:00:00,Consignado,25.0,Alfa
11550,2025-03-29 12:13:00,200.0,9,0,2025-03-29 12:00:00,CDC,13.0,Alfa
11551,2025-10-05 11:31:00,200.0,2,0,2025-10-05 11:00:00,Antecipação Saque Aniversário,31.0,Alfa
11552,2025-07-08 09:57:00,200.0,5,0,2025-07-08 09:00:00,Consignado,57.0,Alfa
11553,2025-07-03 11:23:00,200.0,6,0,2025-07-03 11:00:00,Antecipação Saque Aniversário,23.0,Alfa
11554,2025-08-07 14:00:00,150.0,4,0,2025-07-10 14:00:00,Antecipação Saque Aniversário,40320.0,Beta
11555,2025-01-19 15:34:00,200.0,11,0,2025-01-19 15:00:00,CDC,34.0,Alfa
11556,2025-01-30 15:50:00,200.0,11,0,2025-01-30 15:00:00,Consignado,50.0,Alfa
11557,2025-04-18 15:08:00,200.0,8,0,2025-04-18 15:00:00,CDC,8.0,Alfa
11558,2025-10-08 16:15:00,200.0,2,0,2025-10-08 16:00:00,Consignado,15.0,Alfa
11559,2025-08-17 15:46:00,200.0,4,0,,,,Gama
11560,2025-05-16 10:55:00,200.0,7,0,2025-05-16 10:00:00,Antecipação Saque Aniversário,55.0,Alfa
11561,2025-07-18 16:00:00,250.0,5,0,2025-07-05 16:00:00,Consignado,18720.0,Beta
11562,2025-03-13 09:29:00,200.0,9,0,2025-03-13 09:00:00,Crédito Pessoal,29.0,Alfa
11563,2025-12-30 13:38:00,200.0,1,0,2025-12-30 13:00:00,Antecipação Saque Aniversário,38.0,Alfa
11564,2025-01-03 09:42:00,200.0,12,0,2025-01-03 09:00:00,Crédito Pessoal,42.0,Alfa
11565,2025-04-14 11:42:00,200.0,8,0,2025-04-14 11:00:00,Antecipação Saque Aniversário,42.0,Alfa
11566,2025-08-12 16:31:00,200.0,4,0,2025-08-12 16:00:00,CDC,31.0,Alfa
11567,2025-12-28 10:53:00,200.0,1,0,2025-12-28 10:00:00,Consignado,53.0,Alfa
11568,2025-01-10 13:21:00,200.0,11,0,2025-01-10 13:00:00,Antecipação Saque Aniversário,21.0,Alfa
11569,2025-10-29 15:22:00,200.0,2,0,2025-10-29 15:00:00,CDC,22.0,Alfa
11570,2025-08-07 11:29:00,200.0,4,0,2025-08-07 11:00:00,Consignado,29.0,Alfa
